Name,Ticker,"Sub-Sector","Market Cap","1W Change in On Balance Volume","RSI – 14D","% Price above 1M EMA","Beta","Relative Volume","Volatility","% From Upper Bollinger Band","ADX Rating – Trend Strength","1W Change in AD Line","Stochastic %K","William %R"
Aakaar Medical Technologies Ltd,AAKAAR,"Health Care Equipment & Supplies","89.35960487999999","0.37593984962406013","72.7272727272727","12.1818995628995",,"0.9831325301204819","64.50467618461009","4.1756848515028","33.283119624056",,"100","0"
B & A Packaging India Ltd,BAPACK,"Paper Products","88.79295","0.0974665139798505","43.1328036322361","-1.4235834168776051","0.495191332936922","0.4384965649464771","54.37137954457516","-7.2305614243609995","11.6921921721583","47.83165817521975","20.51282051282051","-79.48717948717949"
Jagsonpal Services Ltd,JAGSONSER,"Investment Banking & Brokerage","88.7695304","-0.6293513238377059","35.9451518119491","-7.878198824696192","1.03303059790505","1.263176189216251","55.6776906064028","-14.2286239759882","23.7170350065685","-62.126298646718666","11.496531219028713","-88.50346878097129"
Lykis Ltd,LYKISLTD,"FMCG - Personal Products","88.7382099","1.3499701464682068","48.2176360225141","0.4600132666135348","0.41647684781587","0.2668405083154043","64.54730345610675","-9.503154825112201","23.4484743828592","2.188753352562492","62.056737588652474","-37.943262411347526"
Cravatex Ltd,CRAVATEX,"Commodities Trading","88.701292","-1.6020769783683848","51.4399645547186","-0.8949098544424272","1.33278210668292","1.3301014836321017","44.226627360422604","-4.2976470050918","25.4938609116933","-316.190310140788","39.02798232695141","-60.97201767304858"
Marvel Decor Ltd,MDL,"Home Furnishing","88.7007","-2.547410133031418","53.1746031746032","-0.23737196460570376","-0.185534370473599","0.9082429501084598","93.27812477337132","-8.7060884924402","24.6686908309309",,"44.055944055944046","-55.94405594405596"
Maxposure Ltd,MAXPOSURE,"Advertising","88.689705","-0.0449438202247191","45.7627118644068","-0.05162770314252052",,"0.471788946658964","54.270330086568585","-6.7394931423734","33.1478853963543","130.03650626463914","50.42016806722687","-49.57983193277313"
Piccadily Sugar and Allied Industries Ltd,PICCASUG,"Alcoholic Beverages","88.506729762","-0.16522780450153496","43.0260047281324","-1.3395076246086268","0.461892004553014","0.7143359589549017","38.13026033719012","-8.365831700580701","37.4124699392215","-3.2230017190955245","21.200000000000045","-78.79999999999995"
Rox Hi-Tech Ltd,ROXHITECH,"IT Services & Consulting","88.1590488","-0.26246719160104987","40.9574468085106","-1.9164557485283895",,"0.32307692307692304","51.80887107518411","-9.045255985623001","25.0449808503478",,"30.3571428571429","-69.6428571428571"
Flomic Global Logistics Ltd,FLOMIC,"Logistics","88.116546","-4.258604715006348","40.2173913043478","-1.4778662357593952","2.19216004554548","0.10818862842447209","60.782210984929144","-10.793767375703","31.4350241954401","-0.6448765188367757","24.703557312252972","-75.29644268774703"
Refractory Shapes Ltd,REFRACTORY,"Construction & Engineering","87.854","1.6390672524501522","49.4047619047619","1.8018975353931044",,"1.1008224408870613","57.84986471633061","-6.4341471758821","28.1068066993243","180.3422982885094","71.42857142857136","-28.57142857142863"
Rexnord Electronics and Controls Ltd,REXNORD,"Industrial Machinery","87.7812","-0.17755704591695473","42.4189814814815","-1.1324187106285022","1.29180111095868","0.5473008336035865","40.87951590343848","-8.7510099448019","38.4625147797578","-0.765210035196035","21.11716621253407","-78.88283378746593"
Vdeal System Ltd,VDEAL,"Electrical Components & Equipments","87.4414248","1.70316301703163","49.075500770416","0.18095087015657096",,"0.7673469387755102","72.88321936460346","-5.3160027662777","29.4367717324359",,"44.00000000000006","-55.999999999999936"
Sheel Biotech Ltd,SHEEL,"Seeds","87.41420225","-0.6469500924214419","33.4821428571429","-4.784361641222523",,"0.2532561505065123","65.38884955784671","-9.2986226428912","18.1461622354692",,"32.50000000000004","-67.49999999999994"
AMD Industries Ltd,AMDIND,"Packaging","87.112874205","-0.09807927405674921","51.993620414673","0.2664765782981471","1.31010952277106","1.0672928268681494","47.708107021200384","-6.4812697957837","29.2600564778124","-1.256481115598331","24.57627118644073","-75.42372881355926"
Classic Electrodes (India) Ltd,CLASSICEIL,"Industrial Machinery","87.04018275","-3.599221789883268","39.1644908616188","-8.746252313089009",,"0.3536711478800414","77.5692929144593","-20.618181202494902","24.107320712539","-12274.99999999988","0","-100"
Advik Capital Ltd,ADVIKCA,"Specialized Finance","87.018420775","-0.5951350168199685","15","-6.859282463854721","-0.319431686989496","0.3251177788385112","34.4124460218549","-14.2724195444619","39.8661563776821","-2.0819177401655384","5.88235294117647","-94.11764705882352"
Mangalam Industrial Finance Ltd,MANGIND,"Diversified Financials","86.932925608","-1.6098110573131996","43.4782608695652","-5.698920236954919","1.13255576818463","0.9948588016037765","51.07345165131886","-11.1122302052185","39.4265475748215","6.638851194705245","33.33333333333333","-66.66666666666666"
Gabion Technologies India Ltd,GTIL,"Building Products - Others","86.882304","-8.597285067873303","53.242542153048","-0.2838420107768136",,"0.78376679500275","74.56444959132432","-8.3007777902987","29.5757958889474","-18.551685781859735","50.68890500362583","-49.311094996374166"
Pee Cee Cosma Sope Ltd,PCCOSMA,"FMCG - Household Products","86.8763875","-0.4630756037732086","25.4646840148699","-2.6894852567640792","0.566195398002587","0.45055547867205337","47.297539386842814","-13.073555183916","18.4712502298725","-1.5094842559692259","9.305760709010434","-90.69423929098957"
DSP Silver ETF,SILVERADD,"Silver","86.6073585","3.276191626393174","68.7629132231405","3.531304041096739","-0.050172667974659","0.753275908279225","56.41085221993177","-5.8875505597894","20.3163965326372","-0.24647033990227288","59.92618492618492","-40.07381507381507"
Grill Splendour Services Ltd,BIRDYS,"Restaurants & Cafes","86.42234","10","43.3996383363472","8.457169937255827",,"1","44.238534209317386","-6.6114115236762","53.4166121183442",,"84.69945355191258","-15.300546448087418"
ICICI Prudential BSE Liquid Rate ETF - IDCW,LIQUIDIETF,"Equity","86.396236029","0","50","0.000016799443702808503","0.000088053759774","0.6672530088102376","0","0","16.1976674557582","-0.6448308913135868","25","-75"
AmpVolts Ltd,AMPVOLTS,"Electronic Equipments","86.337245854","0.3162349781320262","31.8161333934205","-4.2043336023053985","1.1362443522937","1.1173847998818174","63.18339591420185","-26.884412672897202","37.9600466415202","9.83797194541217","25.094850948509478","-74.90514905149051"
Mahendra Realtors & Infrastructure Ltd,MRIL,"Construction & Engineering","86.3157295","0.5698005698005698","64.5933014354067","-0.31981934915925603",,"0.795668549905838","66.77105140895102","-6.722353129887799","29.6744809953045","240.4512489927483","56.8047337278106","-43.1952662721894"
Chartered Logistics Ltd,CHLOGIST,"Logistics","86.07378","0.010275096055587808","25.8333333333333","-1.8099903917933258","1.25987700592739","0.5174708960036712","57.24250810937099","-8.4646548360995","26.2293817498456","-3.4756646056509273","19.672131147540934","-80.32786885245908"
R S Software (India) Ltd,RSSOFTWARE,"Software Services","86.069595052","0.11016374221495386","28.3863368669022","-4.411539113315099","2.19284773076588","0.9086554275564617","55.0175759448851","-27.619486557607196","44.9150264150766","23.06969530811182","32.94255568581477","-67.05744431418523"
Shri Vasuprada Plantations Ltd,VASUPRADA,"Agro Products","85.90924874","0.08232860396598199","57.1474461933826","2.9534399946619105","0.442241389745789","0.3979205130696726","47.11199291209585","-1.7822456186841","20.7203294857677","105.75479939149639","58.46153846153849","-41.538461538461505"
Fervent Synergies Ltd,FERVENTSYN,"Conglomerates","85.75","0.16150935350103784","43.8827098078867","-4.46589061523367","0.268335057464471","1.2568674631359418","69.63008492977838","-13.2573279337393","26.9105378084569","-113.54970008018998","47.19101123595502","-52.80898876404498"
Total Transport Systems Ltd,TOTAL,"Logistics","85.71486149500001","-0.016941398111772955","32.9338196977592","-4.498166105397572","1.33580430084744","0.32351767815289484","46.757316894177755","-13.1593168588191","22.9951525343126","-0.4575561212097689","11.758691206543952","-88.24130879345606"
Fiberweb (India) Ltd,FIBERWEB,"Textiles","85.71292067","-1.1136911286172275","11.2077294685991","-16.535786429408684","0.972196284015131","1.5799368800622373","43.43920242085644","-27.8092788756244","37.3195317987817","94.21392898244008","0","-100"
SPL Industries Ltd,SPLIL,"Apparel & Accessories","85.666011816","-0.02112647907995542","42.1199442119944","-3.6473711135288522","1.97862925658927","0.4374218700139296","44.8231240318082","-18.0130681282198","35.7636919675496","-0.9163535338692966","24.10501193317422","-75.89498806682577"
Himalaya Food International Ltd,HFIL,"Packaged Foods & Meats","85.471768368","-0.24253410165373793","48.8524590163934","-0.9082436157908935","0.873892552373104","0.5929666727021825","45.075482998342","-7.3457003123827995","26.0960760823718","-0.611512468365183","23.566878980891694","-76.43312101910831"
Shakti Press Ltd,SHAKTIPR,"Publishing","85.3096608","85.22893652349718","85.496866606983","25.11198719364234",,"2.3945429894708763","65.58428338078922","-2.7631926969491","54.3597069036263","423.50393929142376","94.54756380510442","-5.4524361948955775"
Gujarat Containers Ltd,GUJCONT,"Packaging","85.28675","-0.7471980074719801","45.2462772050401","-4.446345620276171","0.444835182320083","0.21621621621621623","43.6288864800172","-9.1420711609173","19.0019903117742",,"5.671641791044708","-94.3283582089553"
My Mudra Fincorp Ltd,MYMUDRA,"Consumer Finance","85.267623","0.5124919923126201","40.8333333333333","-1.9347292233159674",,"0.5747688012563253","61.109987307232096","-12.4453577051789","32.1888600614958","240","37.280701754385944","-62.719298245614056"
Variman Global Enterprises Ltd,VARIMAN,"IT Services & Consulting","85.250397","-0.5341268129633197","43.1137724550898","-5.998864409094729","1.53131913535113","0.3790384554596394","58.73349005293428","-20.2106852194954","40.7584670334141","-637.8300011559201","7.86516853932587","-92.13483146067412"
Rishiroop Ltd,RISHIROOP,"Commodity Chemicals","85.2215079","-0.42255676306786927","45.4792043399638","-2.906567180782549","1.08580622899487","1.086347591166147","35.60044268335411","-9.8442802228647","32.0565911112781","-0.6740388358295757","20","-80"
Gujarat Peanut and Agri Products Ltd,GPAPL,"Agro Products","85.164338","-1.8487394957983194","57.0717839374556","2.308574225353044",,"1.7694848084544252","46.388595629628824","-6.5649669806944","29.2751184104292","-76.01019852754631","44.8028673835125","-55.1971326164875"
Onelife Capital Advisors Ltd,ONELIFECAP,"Investment Banking & Brokerage","85.10608","1.8834328623414363","81.3245033112583","18.6579721232915","1.84171495475422","0.7312774929052083","54.69706742604148","1.0704487107268001","61.956269966102","305.4539291028266","100","0"
Ameya Precision Engineers Ltd,AMEYA,"Industrial Machinery","84.7875","-0.3291139240506329","51.4889529298751","-1.3230315904707024","0.232243554958847","1.2985575310298556","44.08871104452986","-10.9755600848114","30.5285356658034","-113.600888546431","20.82262210796915","-79.17737789203085"
Innovative Tyres & Tubes Ltd,ITTL,"Tires & Rubber","84.75","-0.13427625100707188","0","-8.839047539492661","0.177672885332121","0.608286252354049","29.224505657029535","-16.2420993679868","65.2573061911622",,"0","-100"
UMA Exports Ltd,UMAEXPORTS,"Agro Products","84.59219466","-0.13957117704444855","44.3809523809524","-0.8572862324452868","1.52618577480681","0.19753436561079574","49.97771680878745","-9.0245157467378","24.4821491140005","-0.04421342170866851","46.060606060606034","-53.939393939393966"
Acme Resources Ltd,ACME,"Diversified Financials","84.388832","-0.03203739119523497","68.2656826568266","1.8019429424161792","1.09881699670199","0.9846477369500363","43.22001479986199","-5.160674449409","25.5703271870457","-169.22434744816707","71.33333333333334","-28.666666666666647"
Titan Intech Ltd,TITANIN,"IT Services","84.292265082","11.381501889965735","73.1707317073171","7.553913182081606","0.486066068816874","2.2484283460393635","60.58316204964381","-5.3366196642496","24.756666357395","-9.790570989405326","70.96774193548386","-29.03225806451615"
ODigMa Consultancy Solutions Ltd,ODIGMA,"Advertising","84.17900585","1.2926434651272738","48.0552070263488","0.15778139269870817",,"0.9387987934825551","44.70559915417321","-5.8753928328584","18.6262652206938","1.9961833991401456","41.40969162995593","-58.59030837004406"
Ashapura Logistics Ltd,ASHALOG,"Logistics","84.0479502","-0.2457002457002457","34.1269841269841","-2.342531850935814",,"0.22094188376753507","49.02024700598666","-10.0988947657859","25.9530176243395",,"31.25","-68.75"
Digidrive Distributors Ltd,DIGIDRIVE,"Online Services","83.97786629400001","2.3767300428166416","27.7310924369748","-2.2131575289635053",,"0.5336961150431466","38.08531758030262","-10.1976038269162","25.3919588341041","-0.18443599857371834","21.46596858638737","-78.53403141361264"
Continental Petroleums Ltd,CONTPTR,"Commodity Chemicals","83.882759844","-0.18237475209105805","49.9546279491833","2.1423126374034984","0.772727265340933","0.5250482103823305","46.78329166243131","-8.5292359624248","29.6029056183525","-7.0865144026553235","51.73252279635261","-48.267477203647395"
Nukleus Office Solutions Ltd,NUKLEUS,"Business Support Services","83.8656","-8.641975308641975","50","1.3748629386380662",,"0.36666666666666664","57.03908945580669","-2.8436303766302","56.5437021328994",,"90.625","-9.375"
Choksi Laboratories Ltd,CHOKSILA,"Labs & Life Sciences Services","83.86176652","2.8805626580679258","72.093023255814","16.819812552267564","0.405664558332065","2.2487000200387413","59.55789250664858","7.3126948915542","27.2521387090428","55.32776788617747","86.79549114331725","-13.204508856682754"
Polychem Ltd,POLYCHEM,"Specialty Chemicals","83.8393375","-0.06226157768861305","52.8034002532103","0.3648109639080799","0.619994958429988","0.899909090909091","50.04642868002122","-3.7300697099285","28.2686618384256","2.213448760409965","43.37899543378995","-56.62100456621004"
Techknowgreen Solutions Ltd,TECHKGREEN,"Environmental Services","83.68324455","0.4601226993865031","36.0750360750361","-3.3306497851083527",,"1.011214266017097","54.865098743037755","-12.9709285087783","22.5601845732832","-667.7578684288566","19.103773584905646","-80.89622641509435"
Ceenik Exports (India) Ltd,CEENIK,"Textiles","83.5758","-0.9525305096913137","30.2274715660542","-15.273594818240444","2.21310209105208","1.1275528815521325","64.86116606786887","-26.186244099254303","34.2379754566813","-23.591808994161415","7.573812580231075","-92.42618741976892"
Ken Enterprises Ltd,KEN,"Textiles","83.522632","1.1441647597254003","45.2830188679245","-3.045775516307059",,"0.418450184501845","49.61625026953692","-7.869567519360101","23.3472667204064",,"33.33333333333333","-66.66666666666666"
Mukesh Babu Financial Services Ltd,MUKESHB,"Diversified Financials","83.511382","1.0865760457382883","45.4472843450479","-2.7506737917469715","0.599839461071568","1.180275266386826","63.63661546160196","-12.394880245119","36.8914759492457",,"20.526315789473674","-79.47368421052632"
Technichem Organics Ltd,TECHNICHEM,"Specialty Chemicals","83.142","2.941176470588235","50","0.18979662406977127",,"1.5770491803278688","67.78961537479555","-6.571891977652699","29.296219069163",,"58.90410958904108","-41.095890410958916"
Abhinav Capital Services Ltd,ABHICAP,"Diversified Financials","83.060577","7.024972114093196","60.9467455621302","2.79310333478775","-0.808609630677953","0.5065473647171187","67.6411335645463","-5.5876922302734","21.7301646928078","-46.64811216759382","39.17274939172752","-60.82725060827248"
Acknit Industries Ltd,ACKNIT,"Apparel & Accessories","83.0224","-0.5249046087662324","39.1188959660297","-4.562152717807422","0.182483581702693","0.8963714000865296","55.12804573040395","-14.8044165714357","23.0281505029418","-141.43045523016562","33.67346938775512","-66.32653061224487"
Nhc Foods Ltd,NHCFOODS,"Packaged Foods & Meats","82.8765","37.263303781179886","77.5510204081633","26.21994927290343","1.25914151379645","2.374685529687166","48.97869594106612","9.8564366244734","36.1924699727742","200.31140205149055","97.29729729729729","-2.7027027027027053"
Pioneer Embroideries Ltd,PIONEEREMB,"Apparel & Accessories","82.770277212","0.08007994860317534","40.2122641509434","2.7250779476578613","1.05666974784411","0.31004447739065977","43.63213050235822","-4.9030176951408","28.8786796397889","0.018794908376461722","47.902097902097886","-52.097902097902114"
Shanti Spintex Ltd,SHANTIDENM,"Textiles","82.7512","1.1904761904761905","48.1311975591152","-3.932491390148163",,"1.0134770889487872","63.37279441176406","-9.8182456035152","38.131333701618",,"45.903859174001354","-54.09614082599865"
Inter Globe Finance Ltd,INTRGLB,"Investment Banking & Brokerage","82.72863520499999","-5.983493465118029","46.0999123575811","-6.782264644737756","0.402627961090525","2.2442149817437618","53.783443525919466","-17.875516649627702","23.8111756356046","-491.2860332287947","19.46088099934255","-80.53911900065745"
T & I Global Ltd,TIGLOB,"Agro Products","82.654187","-0.8040425138431078","35.9543010752688","-7.610992664862836","0.924538074121056","1.272290243678939","52.62487749657622","-14.2469983641488","26.2180451507421",,"20.336134453781455","-79.66386554621855"
Patel Integrated Logistics Ltd,PATINTLOG,"Logistics","82.598280502","-0.21936266359142306","58.5858585858586","1.5625053576155734","1.73059079994286","0.7837049349835392","35.99207281348256","-3.4587638891514","57.583426853501","-0.7158812047130437","31.901840490797507","-68.09815950920249"
Ascensive Educare Ltd,ASCENSIVE,"Education Services","82.5193432","13.23251417769376","58.252427184466","3.098455842523573","0.260781743772351","1.5419141914191419","69.5720478444457","-3.5504549521608","55.6402615404441","17.800968959323754","72.58064516129033","-27.41935483870967"
Nagreeka Exports Ltd,NAGREEKEXP,"Textiles","82.4355215","0.010086384314493463","42.2480620155039","-0.08241524611691808","1.77541270810767","0.5669228395798629","52.26546206601437","-9.8290317313936","29.3271501218132","-1.1317464328868772","32.647814910025694","-67.3521850899743"
Edvenswa Enterprises Ltd,EDVENSWA,"IT Services & Consulting","82.418237265","-0.09412216359633592","17.5473579262214","-6.518755478283278","1.44717582507732","0.17880640661322936","56.84498027089043","-21.4228188277521","42.4896477501631","-0.09049538468761383","8.87500000000001","-91.12499999999999"
Trust Fintech Ltd,TRUST,"Software Services","82.19694","-2.5974025974025974","25.974025974026","-8.693895660225603",,"0.4701347708894879","56.87506570590456","-17.4273682691035","30.9690028219836",,"29.34782608695652","-70.65217391304348"
Nilachal Refractories Ltd,NILACHAL,"Cement","81.853029","-0.2432492244907145","47.6381909547739","-3.538214999980227","-1.42845273053887","0.3351469568020042","71.51773854086272","-10.3445953144399","25.0329007875872",,"19.239904988123566","-80.76009501187643"
Crayons Advertising Ltd,CRAYONS,"Advertising","81.8405","-1.2359984550019312","45.0331125827815","-1.443852532090839",,"1.136802575107296","77.3974234445436","-9.944026991556001","22.018652396003","-81.969619138475","50","-50"
New Swan Multitech Ltd,SWANAGRO,"Agricultural & Farm Machinery","81.769832","-1.4354066985645932","43.8775510204082","-4.713257855609121",,"1.1223021582733814","48.18900065316378","-14.749403156889601","40.7328770171484","-175.49054039836255","18.6320754716981","-81.3679245283019"
Transcorp International Ltd,TRANSCOR,"Consumer Finance","81.737677152","-0.01946539998560482","30.5059523809524","-4.1515624730900536","0.725260579329321","0.5536213020385623","45.84156494364946","-10.625998322584799","21.4325024548441","-0.34533605029551717","12.88888888888885","-87.11111111111116"
Bhaskar Agro Chemicals Ltd,BHASKAGR,"Specialty Chemicals","81.47866012","-0.42228924713290805","43.3962264150944","-4.397304158308635","0.108239304688779","0.4405345925311237","66.59402411528231","-11.4329383674097","23.0372852633264","-5.88047515425953","35.75129533678756","-64.24870466321244"
Simran Farms Ltd,SIMRAN,"Packaged Foods & Meats","81.4333","0.9260317283933792","61.0227272727273","2.5491780464892644","0.910189358913764","0.9859692779853845","43.623490346252595","-3.1712377007178003","36.6601623423005","21.472502349518514","75.90618336887002","-24.09381663112998"
Deepak Spinners Ltd,DEEPAKSP,"Textiles","81.4195926","-0.22546575004213876","48.9321007331846","-1.324317004560427","0.939285910960377","0.5161828330492464","38.80676081849302","-5.8254970238539","21.2202229240076","99.91212400357536","31.87660668380464","-68.12339331619536"
Naapbooks Ltd,NBL,"Software Services","81.310671","-18.19560272934041","28.6708650977793","-11.68027219195993","-0.460044504630592","0.502430846605197","94.10367354031128","-21.053809545916","22.8177925443405","28.058569612008377","10.846560846560829","-89.15343915343918"
Chartered Capital and Investment Ltd,CHRTEDCA,"Investment Banking & Brokerage","81.298142","1.0871036131535026","58.8141025641026","0.9125716427886843","0.91238355404424","1.6073831955393196","62.27631288064597","-2.3977244541545","47.8041058848801",,"69.62864721485414","-30.371352785145866"
Zenith Steel Pipes & Industries Ltd,ZENITHSTL,"Building Products - Pipes","81.242135808","-3.8064573025085044","20","-6.508228248285953","0.78297564471289","0.650287874198683","50.4889677165438","-16.1516575832318","34.3273782505904","-3.067194968115557","6.666666666666689","-93.33333333333331"
Kati Patang Lifestyle Ltd,KATIPATANG,"IT Services & Consulting","81.210286274","-2.868715025728771","24.0291262135923","-6.616222979857611","-0.609504008802039","0.5380729206098779","60.674563908734356","-15.839689141235299","14.710315650493","-35.34626466491467","20.32258064516125","-79.67741935483875"
Indrayani Biotech Ltd,INDRANIB,"Software Services","81.028514814","-0.8089289002521174","18.1069958847736","-6.618601340506647","2.40866719586816","0.6218432121410946","59.0260705377018","-16.9624766602919","36.1751303286264","0.46887006618611776","6.432748538011763","-93.56725146198823"
BLB Ltd,BLBLIMITED,"Investment Banking & Brokerage","80.989575256","-0.30477207293231146","13.013698630137","-6.800435921264924","0.111175210971117","0.2897018420969645","46.442969703284504","-15.769182599339501","27.4355356881206","-0.6357210182800919","7.490636704119891","-92.5093632958801"
Indian Acrylics Ltd,INDIANACRY,"Textiles","80.922652876","0.0665122465239966","49.4897959183674","-0.22732928485124093","1.63068221521514","0.44243888380139135","40.876559054363526","-6.306644018167","21.1212150840053","0.1824505991610806","32.63157894736847","-67.36842105263153"
Eco Hotels and Resorts Ltd,ECOHOTELS,"Hotels, Resorts & Cruise Lines","80.911685288","-5.806669799349261","34.412265758092","-6.853658537062978","1.11960067045351","0.8344547945451519","58.26562450947993","-17.3480501478577","30.8366343034935","-116.17570783258837","1.666666666666631","-98.33333333333337"
Concord Drugs Ltd,CONCORD,"Pharmaceuticals","80.75","-0.18482973839841896","39.3954410307235","-0.7514795303049326","0.969200465324619","0.6073707833859506","54.46982250269914","-7.087230379663401","35.4561598395765","-1.6126812283002925","26.073619631901806","-73.9263803680982"
Alcokraft Distilleries Ltd,ALCODIS,"Alcoholic Beverages","80.565","-0.40342101016620946","43.2038834951456","-1.7593261377720104","2.78594617161579","0.26","69.15956609327674","-13.7816656589113","34.0148639173068",,"2.412868632707715","-97.58713136729229"
Highness Microelectronics Ltd,HIGHNESS,"Electronic Equipments","80.29398","6.636155606407322","66.7679837892604","4.4744925770530575",,,"84.09369774245869","-20.2220382448885","48.3709447794808","11.799324871462753","55.38694992412746","-44.61305007587254"
BEW Engineering Ltd,BEWLTD,"Industrial Machinery","80.13947612000001","-17.094017094017094","18.5328185328186","-22.653284494619143","0.660835497772739","0.8237510610546365","53.43889894932076","-36.6971489819579","26.9407971468977","-89.95013428072521","0","-100"
Porwal Auto Components Ltd,PORWAL,"Auto Parts","80.0753","0.5691905891301668","50.9447674418605","-1.0933393530976554","0.030966837801869","1.2953257941148173","47.16112001315174","-6.585822063333301","18.8865375552006","-3.2809350162108","28.68965517241377","-71.31034482758622"
RKEC Projects Ltd,RKEC,"Construction & Engineering","79.9922188","-0.24969839304379302","31.7002881844381","-9.767858417803643","1.6106240275938","0.500172734866679","64.17526942300348","-21.1003469839016","32.3134173784119","-2.025817993422443","16.11170784103115","-83.88829215896885"
Tokyo Plast International Ltd,TOKYOPLAST,"Housewares","79.8212614","-0.016311750288265064","25.9717314487632","-3.0033541426289556","1.39698038532842","0.11751367572049246","47.703984480080415","-14.271126102923501","27.5764654555308","-0.09392991034782511","7.685009487666061","-92.31499051233394"
Kamadgiri Fashion Ltd,KAMADGIRI,"Textiles","79.729535664","71.68685366199178","83.5547576301616","29.387233713074103","0.683678099171358","1.3126324894617578","79.90483665607313","3.5864589591144","39.7637439402815","-392.2686034205712","83.34426229508198","-16.655737704918028"
Accuracy Shipping Ltd,ACCURACY,"Logistics","79.64624","2.3384192806233197","51.9230769230769","-0.0515832883155487","1.31970782190077","0.9013146484725025","46.60270286874159","-8.826377915464501","30.7706566212684","2.0495218348690605","37.71929824561402","-62.28070175438598"
Hisar Metal Industries Ltd,HISARMETAL,"Building Products - Pipes","79.596","-0.02003466548541789","35.6871265616513","-2.977393551343488","1.00396238616212","0.4139082655233662","34.79796003924396","-8.1917470419127","30.4424118076793","-0.6009697851063742","1.8261964735515877","-98.17380352644841"
Energy Development Company Ltd,ENERGYDEV,"Renewable Energy","79.42","-0.06320090019296162","40.0709219858156","-0.33534272347447436","1.50281831489757","0.8199659280036442","53.123983700955236","-5.0771588852968","26.1961835325403","-0.1920691302471897","22.92682926829262","-77.07317073170739"
Gujarat Toolroom Ltd,GUJTLRM,"Construction & Engineering","79.36644546000001","-3.55141152242144","35.7142857142857","-5.154664319656255","1.68565024085146","0.8540961427983697","51.48542283314775","-11.8454906078231","20.5375368002098","-1.627706050674024","11.111111111111","-88.888888888889"
Mirae Asset Nifty EV and New Age Automotive ETF,EVINDIA,"Equity","79.36564362899999","1.4849497251586903","46.9565217391304","-0.0012658452694269684",,"1.1583104579123031","17.60441017314199","-3.7801051604719","35.9824476734545","-0.14559426301344436","28.69565217391304","-71.30434782608695"
Saumya Consultants Ltd,SAUMYA,"Diversified Financials","79.32583838","-0.07872834970383144","36.3333333333333","-8.237055163994588","-0.224311477892714","1.0174404323262098","58.33925836183694","-10.0441315595533","21.6159457911909",,"0","-100"
G G Engineering Ltd,GGENG,"Auto Parts","79.22494","-0.562688416021537","38.4615384615385","-1.740289433054798","1.64721458419945","0.7809720134674414","46.35989559257914","-7.6830754799970995","20.0970178460776","95.30628536487535","20","-80"
Lead Reclaim and Rubber Products Ltd,LRRPL,"Tires & Rubber","79.06217625","4.710144927536232","77.9578606158833","15.06963459085151",,"1.1656826568265684","49.47003530917602","4.5105542937362","20.584033814235","1093.822393822394","100","0"
Newjaisa Technologies Ltd,NEWJAISA,"Technology Hardware","79.06207374","-1.1901219875037192","25","-6.924440803906984",,"0.6223551057957682","63.0912410402272","-17.0784550869958","37.5366012462679",,"0","-100"
Jungle Camps India Ltd,JUNGLECAMP,"Tour & Travel Services","79.026708728","-10.4","36.8957871396896","-1.9502627302045328",,"0.6252083600461598","55.75267216632939","-13.837942346433799","24.8884408736257",,"20.866425992779785","-79.13357400722022"
Touchwood Entertainment Ltd,TOUCHWOOD,"Advertising","79.00927685","-0.0733711017213209","40.339157245632","-2.9531510679367545","0.306927527006439","1.9762138990206515","46.66223042996626","-9.774975985998","26.357106978008","-0.09337022294352239","8.948685857321612","-91.05131414267838"
Aristo Bio-Tech & Lifescience Ltd,ARISTO,"Fertilizers & Agro Chemicals","78.902402","3.3574720210664912","49.6323529411765","11.541123978762258","1.46611036922129","0.19696969696969696","55.76992668295542","-9.9021094905269","54.0304885496512",,"85.77319587628868","-14.226804123711323"
Shri Hare-Krishna Sponge Iron Ltd,SHKSIL,"Iron & Steel","78.683305","-4.140127388535031","35.7933579335793","-5.709155662094245",,"0.3932773109243697","57.10168000749875","-13.9365840166953","24.9445657244744","-10","14.285714285714285","-85.71428571428571"
Softrak Venture Investment Ltd,SOFTRAKV,"Packaged Foods & Meats","78.435546","-5.605508179768616","50","-2.5549054020155837","-0.643130885636568","3.1290098763928103","54.66853339156071","-12.8098118693174","26.3375805140705","-3.2759534614050123","29.787234042553184","-70.2127659574468"
Atam Valves Ltd,ATAM,"Industrial Machinery","78.395457","-0.8980708108507649","47.4329501915709","-2.02990995620812",,"0.7634650104511955","47.950709603809266","-15.849573154513799","43.9216523728692","-0.8727763916206477","22.04620462046206","-77.95379537953794"
Shri Balaji Valve Components Ltd,SBVCL,"Industrial Machinery","78.36864","0.851063829787234","50.8364312267658","0.5755053682544364",,"0.3747624477385024","59.43450325350714","-9.395148729537201","25.8611708585342","81.11171073934162","38.318720990201165","-61.68127900979883"
Choksi Asia Ltd,CHOKSI,"Health Care Equipment & Supplies","78.36167447999999","0.0391253979428241","37.7731529656608","-2.8120196145412946","0.6685436546959","0.4352797957114861","65.19361983861722","-13.810873451736699","24.3339098054288","2.2754176780956787","37.69063180827879","-62.30936819172121"
Bacil Pharma Ltd,BACPHAR,"Pharmaceuticals","78.309968","0.40069825456822616","42.2451193058568","-2.0370492618490665","0.226462811612575","0.2475446930238952","56.97667395621772","-8.7697851718107","16.6136247637983","7.758299548342109","38.90160183066367","-61.098398169336335"
