Name,Ticker,"Sub-Sector","Market Cap","1Y Forward Revenue Growth","1Y Hist Op. Cash Flow Growth","1Y Historical EPS Growth","1Y Forward EBITDA Growth","1Y Fwd Op. Cash Flow Growth","1Y Historical Revenue Growth","5Y Historical EBITDA Growth","5Y Hist Op. Cash Flow Growth","3Y Historical Dividend Growth","5Y Historical Revenue Growth","5Y Historical EPS Growth","1Y Historical EBITDA Growth","1Y Forward EPS Growth"
Amanta Healthcare Ltd,AMANTA,"Pharmaceuticals","490.60884988500004",,"-19.717582228345105","14.544762195817226",,,"5.4147048170952505","8.99216526492863","4.239533655200867",,"11.048133464924348",,"-0.7696086458162743",
Kronox Lab Sciences Ltd,KRONOX,"Specialty Chemicals","490.292256",,"76.23421354764636","19.344262295081943",,,"12.335958005249337","22.78069772215263","46.950839785854996",,"14.776129647342362","26.45821661882044","19.264214046822726",
Magna Electro Castings Ltd,MAGNAELQ,"Iron & Steel","489.7602354",,"427.2969374167777","52.8732042361863",,,"22.62904335856848","22.598410754371923","33.61107169111457","33.88659001643391","12.592899520273138","30.251692705740396","43.9151321056847",
DC Infotech and Communication Ltd,DCI,"IT Services & Consulting","489.294",,"50.06570302233904","14.954439697325848",,,"20.95471714496593","46.343323770827105",,,"30.38939550651678","61.319339552961516","30.61224489795959",
Mangalam Organics Ltd,MANORG,"Commodity Chemicals","488.815413",,"-110.71330964744466","185.48752834467692",,,"7.291118753793269","-5.239590475735678",,,"7.1463358007732625","-23.460845535198782","49.32826362484199",
StarlinePS Enterprises Ltd,STARLENT,"Precious Metals, Jewellery & Watches","488.2841381",,"-79.69004893964112","267.03621859731123",,,"146.75024744308806",,,,,,"254.21686746987905",
Propshare Titania,PSTITANIA,"Real Estate","486.358",,"82.76797829036634","-1700107.5625000002",,,"-23.20938357873721",,,,,,"-48.01076877056536",
Haleos Labs Ltd,HALEOSLABS,"Pharmaceuticals","486.35617969",,"40.10695187165777","120.98901098901149",,,"12.847412763484956","12.535946706820589","18.543113606817997","0","5.852431153644555","14.586342813337705","42.53922967189741",
Essar Shipping Ltd,ESSARSHPNG,"Logistics","486.186793128",,"1241.1397849462367","658.9161727349705",,,"460.8946431858625",,"20.33688527767803",,"-9.362017035301584",,"8998.19927971187",
HT Media Ltd,HTMEDIA,"Publishing","485.309448116",,"206.39578630549286","102.41958788572914",,,"7.344950247305615",,"8.233696768535538",,"-2.5974677874462615",,"219.9256768713508",
Vishnu Prakash R Punglia Ltd,VPRPL,"Construction & Engineering","484.86516","-17.814155031295137","34.57500632431065","-58.03700734437572",,,"-15.94779617576635","32.52994443993033",,,"27.122085633335182","25.686052711419794","-24.949771689497734","-121.26667804128995"
Kamat Hotels (India) Ltd,KAMATHOTEL,"Hotels, Resorts & Cruise Lines","483.94486195200005",,"-7.653771221820206","-19.74539895256501",,,"8.214247049907964","52.61403995744804","-2.1954533390684983",,"41.20649770937612",,"-3.628472222222276",
Tandhan Industries Ltd,ZSANMCOM,"Commodities Trading","482.59416",,"-8.000000000000007","236.36363636363637",,,"134.61538461538458",,,,"72.44633499633228",,"290.90909090909093",
Emami Paper Mills Ltd,EMAMIPAP,"Paper Products","482.35892565",,"-87.53913587977456","-69.1459074733094",,,"-3.237597388291369","-4.627501022544889","-32.53783101644604","0","4.931127800113333",,"-38.96770424768414",
Orient Ceratech Ltd,ORIENTCER,"Metals - Diversified","481.54778",,"244.06896551724137","-47.787435032632445",,,"3.0386998349886563",,,"18.56311014966876",,,"-15.300546448087404",
ABM Knowledgeware Ltd,ABMKNO,"Software Services","481.352943",,"222.9195088676672","-0.6215469613258569",,,"7.539234793312133","2.7808610339815854","16.3523222855561","0","3.2653368729665733","-2.289641327592229","11.471215351812424",
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,"Commodities Trading","480.47627853999995",,"-417.6206509539843","-127.7410531114658",,,"-36.006419993694664","-31.718488532675583",,"44.22495703074083","-18.650691065896808",,"-79.51824200591639",
A B Cotspin India Ltd,ABCOTS,"Textiles","480.21258768",,"48.81914232442511","52.615844544094834",,,"17.099272288594",,,,,,"18.964893231994054",
Aryaman Capital Markets Ltd,ARYACAPM,"Diversified Financials","479.20481126000004",,"216.45856980703743","21.286690427574126",,,"-20.380188801241427","140.95285434814687",,,"-14.543960589215942","154.57214516025442","23.150887573964457",
High Energy Batteries (India) Ltd,HIGHENE,"Aerospace & Defense Equipments","479.117248",,"-83.40425531914894","0.3973469015003801",,,"3.1138277015338556","-4.750645806981502","-19.036029327980387","-5.008574840700353","2.781273644567106","33.23379122504018","2.6863084922010914",
United Drilling Tools Ltd,UNIDT,"Oil & Gas - Equipment & Services","478.09801104799993",,"155.35823637477034","59.957401490948264",,,"30.206019759516",,,"-5.008574840700353",,,"25.568698817106622",
Monika Alcobev Ltd,MONIKA,"Alcoholic Beverages","477.36888205500003",,"51.67785234899329","13.673004000000118",,,"29.498894313013757",,,,,,"9.18551130678414",
Sunita Tools Ltd,SUNITATOOL,"Industrial Machinery","477.283633695",,"-144.3786982248521","15.505599214145432",,,"56.13806577662002",,,,,,"13.837209302325682",
Pasupati Acrylon Ltd,PASUPTAC,"Textiles","476.68393110799997",,"-90.77155824508321","168.1963605666876",,,"7.986348122866893","11.901491561512012",,,"-1.1383253219781397","22.091910369302337","109.31098696461852",
Vinsys IT Services India Ltd,VINSYS,"IT Services & Consulting","476.4203811",,"221.43522833178005","10.275339147274066",,,"24.967952453094043",,,,,,"40.827814569536486",
Freshara Agro Exports Ltd,FRESHARA,"Agro Products","476.328784",,"99.87693569890267","142.91316729030746",,,"255.89078498293514",,,,,,"230.91822094691543",
Hindustan Media Ventures Ltd,HMVL,"Publishing","473.876536166",,"129.16412446613788","681.7085427135657",,,"7.585246184570615","-12.322752041755237","-6.015290823607233",,"-0.7141233279822412","-7.765427354333432","234.06695598264062",
ETOE Transportation Infrastructure Ltd,E2ERAIL,"Rail","472.857418",,"-227.05718270571828","-0.2196825362048281",,,"47.14202898550723",,,,,,"46.798710271763994",
Megatherm Induction Ltd,MEGATHERM,"Industrial Machinery","472.33707603",,"-29.77332170880559","-23.339135718125345",,,"5.3160685818394615","19.057581377841526","30.35579850465162",,"19.614803764986853","13.258871539628924","4.764468371467036",
Ugar Sugar Works Ltd,UGARSUGAR,"Sugar","472.1625",,"157.10075026795283","183.71771217712276",,,"11.059990172868162","8.556884191004954","-13.728133235567297","-41.51964523574267","9.18519308192196","-4.392126126459328","106.33593459680334",
OCCL Ltd,OCCLLTD,"Commodity Chemicals","471.63224332","54.95466321243523","87325","112.24396824437336",,,,,,,,,"78671.4285714286","-0.8258033629145822"
Emrock Corporation Ltd,EMROCK,"Construction & Engineering","471.436",,"-772.7272727272727","136.4352941176471",,,"300","86.60261157709088",,,"71.62180204212409",,"686.9565217391305",
Wim Plast Ltd,WIMPLAST,"Plastic Products","469.5114264",,"18.91947836886773","2.4573991031389544",,,"6.780029927900966","3.6393754356226715","-3.207217805982887","7.721734501594191","3.5601916324829563","4.857476621560042","4.077579156443471",
PREVEST DENPRO LTD,PREVEST,"Health Care Equipment & Supplies","468.95721",,"27.538726333907068","12.52324860508381",,,"12.483702737940039",,,,,,"15.226876090750512",
Kotyark Industries Ltd,KOTYARK,"Oil & Gas - Refining & Marketing","468.83048076000006",,"298.7146529562982","30.79906491985988",,,"9.02544573307944",,,"0",,,"10.985198889916559",
Sil Investments Ltd,SILINV,"Diversified Financials","468.2840327",,"-38.38951310861423","22.67355722599419",,,"14.696485623003186","14.607669406808","-16.006779566791618","0","13.994296434773524","13.336492046763016","21.39482564679416",
Pune E - Stock Broking Ltd,PESB,"Investment Banking & Brokerage","468.27300834",,"-242.11281070745702","6.617198602620053",,,"-12.134655532359073","24.492533583329703",,,"14.153349620660173","7.841380064309278","6.396016851780905",
Nahar Industrial Enterprises Ltd,NAHARINDUS,"Textiles","467.614003163",,"208.1013363028953","89.82528263103575",,,"4.980409634867522","2.774872134365558","-14.750521972128105",,"-0.08595421746601106",,"36.304625014489126",
Donear Industries Ltd,DONEAR,"Textiles","466.492",,"-100.76411490024057","-8.237327188939968",,,"13.989727087072223",,,,,,"2.7906022365856598",
Emami Realty Ltd,EMAMIREAL,"Real Estate","466.32771321800004",,"-109.73574408901253","-2.692589278451128",,,"36.085380587998415",,,,"-35.680913701049356",,"54.50991343200223",
DIC India Ltd,DICIND,"Specialty Chemicals","466.154346945",,"161.17216117216117","-11.059907834101066",,,"0.554360972987511","-19.37629691110474","12.004172243039068","14.471424255333186","4.71237007272276","-27.3607346634411","-7.081728712023836",
Qualitek Labs Ltd,QLL,"Labs & Life Sciences Services","465.906459535",,,,,,,,,,,,,
Captain Technocast Ltd,CTCL,"Industrial Machinery","465.330804",,"43.313953488372086","35.968533582089556",,,"42.29041916167664","34.641998368071555","37.447286858006514",,"24.962410190286867","34.54932430194535","57.765876052027465",
Birla Cable Ltd,BIRLACABLE,"Telecom Equipments","465.12",,"609.6080910240203","-77.96839729119614",,,"-4.983341401600361",,,,,,"-35.47339945897196",
Sheetal Cool Products Ltd,SCPL,"Packaged Foods & Meats","464.94",,"27.315279170845862","-20.365033621518048",,,"-9.400843881856547","2.161340291674585","12.290034910026026",,"4.360134773196389","11.06650446385764","-19.64555867732885",
Captain Polyplast Ltd,CPL,"Industrial Machinery","464.76079517",,"165.37618699780862","64.86078170310967",,,"2.4892933618843704","10.525307477983281",,,"9.412751899689109","17.822156564622826","43.1480462300496",
Keltech Energies Ltd,KELENRG,"Commodity Chemicals","464.35",,"-134.31640625","28.424304840371192",,,"9.122127322356267","25.46989211941031",,"0","18.04511841221832","39.32869452632508","18.713136729222764",
